,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,res
986,2,2,228153,1,11,2,2,0,0,90,0,3.047619048,0.008715943,0.3,10,73,0
987,5,2,228258,1,7,0,5,0,0,60,0,3.104868914,0.056825201,0.63,45,239,0
988,3,2,228272,0,8,0,2,0,0,60,0,2.255813953,0.09313019,0.856666667,110,229,1
989,3,2,228373,0,9,0,4,0,1,60,0,2.955752212,0.022853613,0.635,23,64,0
990,1,2,228481,0,3,0,7,0,0,90,0,2.390163934,0.049962254,0.757142857,79,224,1
991,5,3,228633,1,11,2,4,0,0,110,0,2.855575868,0.107130602,0.895,126,260,1
992,5,2,228729,1,0,2,7,1,0,60,0,5.649261084,0.393452749,0.85375,156,241,1
993,1,2,228784,0,2,2,9,0,3,120,0,2.088082902,0.027589047,0.818571429,76,220,1
994,1,2,228824,0,10,1,1,0,0,120,0,2.703349282,0.038707021,0.695714286,56,219,1
995,3,1,228888,0,8,0,6,1,0,90,0,2.007968127,0.034520623,0.94,34,234,1
996,0,1,229179,1,11,0,1,0,0,60,0,3.761061947,0.029098895,0.673333333,49,244,1
997,1,0,229240,0,0,0,8,0,0,60,0,2.224637681,0.021000618,0.727142857,41,226,1
998,0,1,229361,1,1,0,4,0,0,60,0,3.491712707,0.043305195,0.773333333,121,268,1
999,1,0,229426,0,11,2,1,0,0,60,0,2.24742268,0.014892595,0.847142857,35,222,1
1000,5,3,229498,1,6,0,0,0,4,60,0,4.631205674,0.179191545,0.835,103,248,1
1001,3,2,229499,1,1,0,4,0,1,90,0,1.4,0.000892183,0,2,-12,0
1002,1,1,230081,0,1,0,2,0,0,120,0,2.143518519,0.031706815,0.804285714,91,261,1
1003,5,0,230279,1,3,2,6,0,0,90,0,7.239837398,0.122160456,0.792857143,72,198,1
1004,1,3,230383,0,12,0,5,0,0,60,0,4.827411168,0.130464622,0.543333333,98,244,1
1005,3,1,230510,1,8,2,9,0,0,60,1,3.553191489,0.011392492,0.51,9,87,0
1006,5,0,230684,1,5,2,0,0,1,60,1,3.169856459,0.090865418,0.726666667,26,87,0
1007,2,2,230761,1,4,0,7,0,0,180,0,2.964705882,0.017225997,0.705,32,236,0
1008,5,3,230947,1,5,2,3,0,0,90,0,2.030769231,0.008990461,0.76,11,52,0
1009,4,3,231017,1,6,0,8,1,0,30,0,3.956043956,0.049344589,0.78,70,262,1
1010,4,2,231019,1,9,2,4,0,0,30,0,5.244444444,0.048521035,0.465,29,124,0
1011,2,2,231339,0,6,4,7,0,0,60,0,4.415137615,0.132043099,0.95,118,226,1
1012,0,1,231554,1,3,0,3,0,0,240,0,4.460431655,0.085031913,0.683333333,82,249,1
1013,3,1,231572,1,9,0,4,0,0,120,0,2.396694215,0.019833917,0.5,44,233,1
1014,5,1,231606,1,10,2,5,1,0,60,0,4.241258741,0.24967401,0.684285714,171,257,0
1015,1,2,231959,0,4,2,1,1,2,180,0,1.724137931,0.003362844,0.724,32,185,0
1016,2,3,232072,1,10,0,5,0,0,60,0,6.076687117,0.13588635,0.485,49,198,0
1017,4,3,232078,1,12,1,9,1,0,30,0,4.307692308,0.007617871,0.3825,25,89,0
1018,5,3,232173,1,5,2,2,0,0,60,0,4.144314869,0.195044952,0.717142857,214,269,1
1019,0,3,232307,1,8,2,4,1,0,60,0,4.116666667,0.033834328,0.66,37,257,1
1020,5,1,232347,1,8,0,5,0,0,180,0,3.682926829,0.103561869,0.815,145,268,1
1021,1,2,232539,0,7,2,1,0,0,60,0,1.923076923,0.025667422,0.805714286,55,233,1
1022,5,1,232660,0,0,0,7,0,0,60,0,4.366037736,0.238144259,0.895714286,172,268,1
1023,5,0,232675,1,11,1,4,0,1,120,0,3.903553299,0.052707433,0.68,27,68,0
1024,1,0,232695,0,10,2,7,0,0,60,0,2.988235294,0.034795141,0.848571429,102,237,1
1025,5,1,232764,0,11,0,5,0,2,90,0,5.134185304,0.110218928,0.743333333,97,268,1
1026,3,2,232827,1,8,1,8,1,0,60,0,2.962382445,0.064786219,0.94,81,240,1
1027,5,1,232856,1,0,2,7,1,0,60,0,3.875615764,0.215908311,0.89375,178,261,1
1028,5,1,233087,1,1,0,7,0,0,90,1,4.87373168,0.296616567,0.9325,144,267,1
1029,4,1,233311,0,9,2,3,0,0,60,0,3.447565543,0.126278224,0.943333333,140,264,1
1030,1,1,233317,0,12,1,5,0,1,60,0,2.558139535,0.060325304,0.735714286,57,240,1
1031,3,0,233389,0,11,2,9,0,1,120,0,2.317280453,0.056070277,0.8175,116,230,0
1032,4,3,233685,1,9,0,6,0,0,60,0,4.326530612,0.189074188,0.786666667,166,247,1
1033,3,0,233771,1,9,0,1,0,0,60,0,2.659758204,0.105620754,0.888181818,198,236,1
1034,4,1,233771,1,9,0,1,0,0,60,0,2.360995851,0.038981539,0,198,236,1
1035,3,3,233873,1,12,2,4,0,0,60,0,4.296703297,0.053599616,0.755,56,240,1
1036,5,1,234004,1,12,0,4,0,0,60,0,2.444444444,0.002951067,0,2,8,0
1037,2,2,234068,1,0,2,7,1,0,90,0,1,6.86E-05,0.7,39,115,0
1038,5,1,234068,1,0,2,7,1,0,90,0,3.483739837,0.058746826,0,39,115,0
1039,2,2,234311,1,6,0,1,0,0,60,0,3.760416667,0.049481848,0.613333333,85,250,0
1040,3,3,234552,0,5,2,1,0,0,120,0,2.947916667,0.194152769,0.8275,204,261,1
1041,4,2,234559,1,6,1,5,1,0,60,0,4.583892617,0.046805298,0.686666667,49,227,1
1042,5,0,234609,0,9,2,7,1,1,60,0,5.547202797,0.217692677,0.866,86,238,1
1043,5,3,234661,1,8,2,7,0,1,60,0,3.881132075,0.141102189,0.822857143,114,261,1
1044,5,0,234727,0,0,0,4,0,0,60,0,4.050403226,0.275684579,0.92625,169,236,1
1045,3,0,234740,1,11,2,0,0,0,60,0,3.286227545,0.188250635,0.8525,197,239,1
1046,3,0,234859,0,3,0,6,0,0,60,0,2.045454545,0.018461327,0.74125,44,227,1
1047,1,1,234929,0,10,1,7,0,1,60,0,2.461538462,0.015304372,0.84,29,231,0
1048,3,0,234978,1,8,0,8,0,2,130,0,2.065789474,0.010706197,0.845,30,80,0
1049,0,3,235068,0,1,2,2,1,0,60,0,4.152317881,0.129023403,0.593333333,138,269,1
1050,1,0,235097,0,5,2,3,0,1,60,1,2.681957187,0.060119415,0.706,65,125,0
1051,1,2,235380,0,8,2,6,0,0,60,0,2.102564103,0.01681422,0.78,23,193,0
1052,1,2,235428,1,3,2,1,1,1,150,0,2.267973856,0.023745796,0,77,205,0
1053,0,3,235507,1,12,0,8,0,1,180,0,2.140893471,0.04268753,0.565,125,245,1
1054,3,0,235584,0,8,1,7,0,0,90,0,2.936363636,0.022098689,0.585,11,41,0
1055,5,1,235670,1,3,2,7,1,0,90,0,4.209401709,0.067531398,0.836666667,54,266,1
1056,5,1,235706,1,11,2,1,0,1,60,0,4.023529412,0.046873928,0.91,28,94,0
1057,5,3,235768,1,9,0,5,1,0,60,0,3.890625,0.08537506,0.863333333,53,262,1
1058,3,3,235893,1,6,1,8,1,0,100,0,2.430051813,0.096493034,0.9375,151,260,1
1059,5,1,235978,1,3,0,5,1,0,90,0,4.185544768,0.266213712,0.87,142,261,1
1060,1,2,236161,0,8,0,8,1,0,60,0,2.441025641,0.032598998,0.85,56,218,1
1061,0,1,236284,1,6,4,8,0,0,60,0,2.896551724,0.017225997,0.84,41,226,1
1062,4,3,236512,1,5,2,4,1,0,120,0,6.16,0.021069247,0,11,36,0
1063,2,2,236620,1,8,0,2,1,0,60,0,3.169911504,0.12284675,0.8175,211,235,1
1064,3,0,236620,1,8,0,2,1,0,60,0,2.178353659,0.098002882,0,211,235,1
1065,3,1,236857,1,5,2,6,0,0,120,0,2.142857143,0.036991284,0.6975,45,206,1
1066,0,3,236875,1,11,0,3,0,0,60,0,1.614285714,0.007686501,0.456666667,37,241,1
1067,3,1,236953,0,7,0,7,0,2,60,0,2.504347826,0.059227232,0.8075,132,258,1
1068,5,2,237182,1,0,2,5,0,1,90,0,3.284768212,0.033971587,0.792,29,235,0
1069,0,3,237274,1,12,0,9,0,0,60,0,2.617307692,0.093336079,0.713333333,155,268,1
1070,1,0,237304,1,4,0,0,0,0,60,0,1.884210526,0.012216046,0.79,29,177,0
1071,5,0,237401,1,3,0,1,1,0,60,0,4.477707006,0.096424405,0.821666667,76,222,1
1072,3,1,237506,1,5,2,5,0,0,60,0,1.961538462,0.003431473,0,3,4,0
1073,3,1,237602,0,7,2,9,0,1,60,0,2.248366013,0.047148446,0.925,108,246,1
1074,5,3,237891,1,6,0,4,0,1,120,0,3.342372881,0.067600027,0.83,93,269,1
1075,1,3,237913,0,5,0,1,0,2,60,0,3.241157556,0.069109876,0,180,262,1
1076,6,3,237921,0,3,2,4,1,0,30,0,3.859205776,0.073296273,0.8,124,264,1
1077,2,2,237934,1,6,1,7,0,0,60,0,3.6,0.009814014,0.643333333,9,33,0
1078,5,0,237953,1,1,2,5,1,0,90,0,2.721153846,0.01935351,0.4825,33,231,1
1079,0,1,238007,1,8,1,8,2,0,60,0,2.73657289,0.073364903,0.746666667,157,243,1
1080,1,3,238144,0,10,0,3,1,3,60,0,2.695121951,0.030265596,0.816666667,26,206,0
1081,5,1,238150,1,6,0,7,1,0,60,0,5.907704043,0.531466612,0.90375,180,265,1
1082,3,1,238800,1,1,0,4,0,0,60,0,2.743902439,0.015373001,0.4325,19,204,0
1083,5,0,238901,1,1,2,3,0,0,60,1,3.217213115,0.107679638,0.763333333,88,221,0
1084,3,1,238983,0,11,0,1,0,2,90,1,3.17826087,0.150435797,0.8125,135,261,1
1085,6,1,239095,0,12,1,0,1,0,30,0,3.056818182,0.018392698,0.716666667,40,251,1
1086,5,2,239345,1,8,1,5,1,0,60,0,3.1908646,0.134170613,0.864,133,230,1
1087,3,2,239459,0,1,0,7,1,0,60,0,2.342318059,0.119209389,0.79,148,233,1
1088,5,0,239540,1,0,0,7,0,0,60,0,4.786637931,0.152357422,0.755,85,227,1
1089,5,0,239748,1,7,2,2,0,0,120,0,3.389534884,0.039942351,0.725714286,31,164,0
1090,4,3,239908,1,8,0,6,0,0,150,0,3.530612245,0.035550065,0.82,82,267,1
1091,5,0,240024,1,11,2,0,0,0,90,0,3.817010309,0.101571615,0.696666667,62,237,1
1092,3,3,240186,0,6,1,1,0,0,80,0,2.560885609,0.047560222,0.92,53,243,1
1093,3,3,240236,0,11,0,0,0,3,60,1,2.46039604,0.034040217,0.5775,95,257,0
1094,2,3,240486,1,8,0,7,1,0,60,0,2.774294671,0.060668451,0.71125,192,234,0
1095,3,2,240486,1,8,0,7,1,0,60,0,2.438297872,0.117905429,0,192,234,1
1096,3,1,240641,0,4,0,3,0,0,60,0,2.531561462,0.052227026,0.71,76,238,1
1097,3,2,240755,1,3,0,8,0,1,120,0,1.27027027,0.003156956,0.833333333,68,221,1
1098,0,1,240884,1,8,0,8,0,0,120,0,2.486238532,0.018529957,0.613333333,44,242,1
1099,3,0,240936,1,7,0,7,0,1,90,0,1.575757576,0.003500103,0.695,8,15,0
1100,3,3,241066,0,4,1,9,0,1,60,0,2.148148148,0.015853407,0.5875,28,240,1
1101,5,0,241166,1,8,0,4,0,0,60,0,3.80861244,0.109189486,0.683333333,33,108,0
1102,1,1,241338,0,9,2,5,1,0,120,0,2.023809524,0.005764875,0.736,13,122,0
1103,0,1,241649,1,0,1,8,1,0,60,0,3.56,0.091551712,0.77,129,263,1
1104,5,0,241700,1,6,0,2,0,0,60,0,3.169491525,0.012765081,0,4,17,0
1105,3,0,241771,0,7,1,3,0,0,60,0,1.754098361,0.029304783,0.565,61,223,0
1106,2,2,241955,1,9,1,2,0,0,60,0,6.387755102,0.021412394,0.3,6,31,0
1107,1,1,242149,0,5,2,0,0,1,120,0,2.75,0.002951067,0.6725,34,99,0
1108,5,2,242254,0,3,0,9,0,1,180,0,2.980582524,0.021000618,0.5775,23,227,0
1109,3,1,242472,1,8,2,2,1,0,60,0,3.441605839,0.06464896,0.72,54,146,0
1110,5,1,242491,1,1,0,0,0,1,120,1,3.848771267,0.13966097,0.92875,123,263,1
1111,3,2,242633,0,12,2,3,0,0,60,0,1.913043478,0.02710864,0.6725,49,229,1
1112,5,3,242636,1,11,0,3,0,0,120,0,2.3,0.001509848,0,7,-14,0
1113,4,1,242778,1,6,1,8,1,0,150,0,3.065217391,0.048315147,0,94,235,1
1114,0,1,242793,1,3,1,1,1,0,60,0,2.680272109,0.026971382,0.726666667,54,261,1
1115,2,2,242858,1,1,0,1,0,0,60,0,3.687096774,0.078374854,0.78,204,251,1
1116,4,1,242858,1,1,0,1,0,0,60,0,3.91292876,0.101708874,0,204,251,1
1117,5,2,242998,1,7,0,5,1,0,60,0,3.55033557,0.108846339,0.89875,106,224,1
1118,3,3,243025,0,6,0,5,0,0,60,1,2.544444444,0.047079816,0.5675,109,243,1
1119,3,1,243372,1,9,0,6,1,0,75,0,2.602329451,0.107267861,0.65,111,261,1
1120,5,1,243396,1,5,2,7,0,0,120,0,3.74566474,0.044403267,0.54,20,93,0
1121,0,3,243510,0,9,2,5,0,0,60,0,3.008333333,0.024706609,0.483333333,38,247,0
1122,5,0,243657,1,10,2,5,1,1,120,0,3.850678733,0.233546085,0.844,156,240,1
1123,1,1,243851,0,1,0,0,0,0,60,1,2.253731343,0.04138357,0.878571429,176,266,1
1124,1,1,243909,0,9,2,7,0,0,60,0,2.1,0.002813808,0.64,7,22,0
1125,4,3,243926,1,1,0,3,0,0,90,0,3.96,0.047491593,0.61,48,208,0
1126,1,1,243992,0,8,1,7,1,0,60,0,2.302631579,0.011941528,0.8,31,242,1
1127,1,2,244064,0,5,0,2,0,0,60,0,2.632432432,0.033353922,0.832857143,54,231,1
1128,5,0,244114,1,11,2,5,0,0,60,0,3.443965517,0.054766317,0.685,88,240,1
1129,4,2,244166,1,11,0,1,0,0,30,0,3.276243094,0.040628646,0.726666667,44,229,0
1130,5,1,244205,1,5,0,5,1,0,60,0,4.297297297,0.15270057,0.823333333,89,262,1
1131,0,3,244246,0,7,0,5,0,0,60,0,3.334763948,0.053256468,0.623333333,90,263,1
1132,2,3,244738,1,3,0,3,0,0,60,0,3.050704225,0.074257086,0.89125,162,257,1
1133,3,0,244875,1,0,0,2,0,0,60,0,2.971246006,0.063756777,0.83625,112,228,1
1134,5,0,244918,1,3,1,9,1,0,120,0,1.895752896,0.03362844,0.8925,64,228,1
1135,2,2,244977,1,0,0,4,0,0,60,0,3.157190635,0.129503809,0.917142857,140,221,1
1136,4,2,244977,1,0,0,4,0,0,60,0,3.306709265,0.070962871,0,140,221,1
1137,5,1,245283,1,3,0,0,1,0,120,0,4.03038674,0.100061767,0.813333333,75,232,1
1138,4,1,245316,1,5,2,1,0,0,30,0,4.562790698,0.06725688,0.875,44,100,0
1139,1,0,245404,0,5,2,9,1,1,60,0,3.193333333,0.032804886,0.836666667,27,225,0
1140,4,1,245494,1,6,1,5,1,0,90,0,3.325406758,0.182279871,0.621428571,200,268,1
1141,4,1,245605,1,8,0,8,0,0,60,0,3.768472906,0.052432915,0.903333333,105,261,1
1142,3,1,245653,0,6,1,6,0,0,60,0,2.391891892,0.012078787,0.88,9,40,0
1143,1,3,245784,0,0,1,2,1,1,60,0,6.516304348,0.082218104,0.693333333,28,122,0
1144,3,1,245946,1,10,1,3,0,0,90,0,2.066666667,0.016951479,0,76,258,1
1145,1,1,245987,0,8,0,7,1,1,60,1,2.325,0.006313911,0.757142857,10,188,1
1146,4,1,246060,1,11,2,5,0,0,120,0,3.142857143,0.05428591,0.996666667,76,267,1
1147,5,0,246112,1,4,0,0,0,2,120,0,2.638888889,0.01297097,0.44,15,129,0
1148,2,2,246248,0,9,1,3,0,0,60,0,1.333333333,0.000205888,0,1,0,0
1149,3,0,246652,1,10,1,9,1,0,120,0,3.603085554,0.176240478,0.76,164,234,1
1150,0,1,246834,1,9,0,8,1,0,60,0,3.567839196,0.048658294,0.58,63,267,1
1151,1,2,247292,0,10,2,3,1,0,60,0,4.488997555,0.125935077,0.768571429,147,225,1
1152,2,3,247304,0,0,1,5,0,0,60,0,3.160714286,0.012078787,0.875,13,46,0
1153,1,3,247457,0,7,0,7,0,0,60,0,2.393442623,0.019971176,0.856666667,80,262,1
1154,1,2,247513,0,1,1,3,1,0,60,0,2.5625,0.028069453,0.921428571,55,226,1
1155,5,0,247666,1,5,0,1,0,1,60,0,4.317105263,0.22510466,0.9075,113,226,1
1156,2,2,247819,1,7,2,2,0,0,60,0,2.611702128,0.06732551,0.82,118,227,1
1157,4,2,247819,1,7,2,2,0,0,60,0,3.934782609,0.099306842,0,118,227,1
1158,5,0,247856,1,8,2,7,0,0,60,0,5.502074689,0.181936724,0.823333333,98,221,1
1159,1,0,248103,0,12,0,4,0,0,60,0,3.661290323,0.03108915,0.811428571,47,226,1
1160,0,1,248270,1,5,2,1,0,0,90,0,2.922746781,0.093404708,0.766666667,185,265,1
1161,3,0,248511,0,9,0,5,1,4,120,0,2.108490566,0.030608743,0.611428571,83,240,1
1162,0,3,248581,0,11,0,3,0,0,60,0,3.62601626,0.122366344,0.826666667,122,241,1
1163,4,2,248818,1,9,2,5,0,0,30,0,3.497536946,0.048658294,0.805,81,227,1
1164,5,1,248882,1,3,1,1,1,0,60,0,5.069898534,0.308558095,0.836666667,164,249,1
1165,3,1,248961,1,8,0,7,0,0,120,0,2.254752852,0.040628646,0.75,109,260,1
1166,3,0,248994,0,10,2,0,0,0,60,0,2.03712036,0.12421934,0.955,209,240,1
1167,1,3,249154,0,12,0,0,0,0,60,0,2.307692308,0.006108023,0,4,28,0
1168,5,3,249357,1,4,4,6,1,0,60,0,5.414285714,0.103973646,0.706666667,74,236,1
1169,3,0,249423,0,11,0,7,1,0,60,0,2.265822785,0.073639421,0.70875,98,233,1
1170,1,0,249534,0,1,0,1,1,0,60,0,2.619047619,0.018804475,0.75,37,224,1
1171,5,0,249570,0,1,2,9,0,1,150,0,1.789473684,0.002264772,0.92,4,6,0
1172,6,1,249965,0,5,2,1,0,0,30,1,3.166666667,0.022098689,0.866666667,66,249,1
1173,3,0,249996,0,7,2,2,0,2,150,0,2.265270506,0.089012422,0.642857143,74,163,0
1174,4,2,250092,1,5,0,3,0,0,60,0,3.25,0.007961018,0,7,33,0
1175,1,2,250123,0,8,2,0,0,0,120,1,1.907407407,0.007000206,0.872857143,37,229,1
1176,4,3,250159,0,7,1,5,0,0,150,0,4.043668122,0.063482259,0.69,64,248,1
1177,5,3,251166,1,9,0,4,0,0,60,0,4.280135823,0.172946263,0.746666667,136,264,0
1178,1,0,251351,0,6,2,9,0,0,60,0,2.300518135,0.030402855,0.89,61,233,1
1179,5,2,251375,1,2,0,1,0,1,120,0,4.540133779,0.18626038,0.796,105,227,1
1180,2,2,251385,0,0,0,7,0,0,60,0,3.930184805,0.131288175,0.845,114,234,1
1181,1,1,251815,0,10,2,9,1,1,90,1,1,0,0.901666667,6,49,0
1182,5,1,251965,1,3,0,2,0,0,120,0,3.762711864,0.015167113,0.71,18,234,0
1183,3,0,251999,0,4,0,3,0,1,280,0,3.565488565,0.117630911,0.62,107,227,1
1184,0,3,252073,0,12,0,2,1,0,120,0,2.343612335,0.036442248,0.523333333,72,241,1
1185,5,0,252095,0,8,2,7,1,0,90,0,4.086666667,0.210280695,0.913333333,119,230,1
1186,3,0,252149,0,8,0,1,0,1,60,0,2.460227273,0.029647931,0.81875,49,214,1
1187,1,1,252257,0,1,0,9,1,0,60,0,2.327272727,0.017500515,0.705714286,43,226,1
1188,1,0,252340,0,6,0,7,0,2,120,1,2.518987342,0.013588635,0.82,22,142,0
1189,3,0,252489,0,8,0,7,0,0,60,1,2.056338028,0.050030883,0.65375,79,233,1
1190,1,2,252652,0,3,0,4,1,2,120,0,2.022727273,0.006039393,0.826666667,46,219,1
1191,1,3,252863,1,1,2,3,1,0,60,0,2.674418605,0.00782376,0.81,16,238,1
1192,2,3,253013,0,1,0,4,0,0,60,0,3.354679803,0.046668039,0.91,102,268,1
1193,6,1,253208,0,4,0,5,0,0,30,0,2.28125,0.004941322,0.9,35,229,1
1194,4,3,253496,1,10,2,0,0,0,60,0,6.348258706,0.087502574,0.565,65,262,1
1195,6,1,253567,1,11,2,1,1,0,30,0,3.070175439,0.011941528,0.9,24,228,0
1196,1,1,253577,0,6,1,1,0,0,60,0,4.262467192,0.111385629,0.89,113,254,1
1197,3,3,253579,1,4,0,9,0,1,120,0,1.630872483,0.016608332,0.421666667,44,62,0
1198,5,3,253633,1,9,2,2,0,0,60,0,4.434895833,0.116807357,0.896666667,87,239,1
1199,5,3,253763,1,10,0,1,1,0,90,0,4.762130178,0.276096356,0.864,166,269,1
1200,5,1,253767,1,7,0,8,0,0,270,0,5.56504065,0.093885114,0.70375,42,234,1
1201,2,2,253859,1,6,0,8,0,0,30,0,2.90778098,0.069178505,0.97,119,228,1
1202,5,0,254044,1,7,0,4,0,1,240,0,4.652173913,0.110081669,0.832857143,109,238,1
1203,5,0,254162,1,0,2,8,0,0,60,0,3.202797203,0.031363668,0.66,33,199,0
1204,6,2,254417,1,3,2,8,1,0,30,0,3.263888889,0.016059296,0.675,14,98,0
1205,5,1,254446,1,0,0,5,1,0,60,0,4.143859649,0.162034177,0.822222222,128,237,1
1206,1,3,254612,1,6,0,2,0,3,90,0,2.575,0.014069041,0,19,166,0
1207,2,2,255310,1,1,1,7,0,0,90,0,4.374545455,0.082492622,0.770909091,169,262,1
1208,5,1,255310,1,1,1,7,0,0,90,0,3.253101737,0.17987784,0,169,262,1
1209,1,0,255347,0,11,2,8,0,0,60,0,2.961038961,0.093816485,0.924285714,90,240,1
1210,0,1,255548,1,10,2,1,1,0,60,0,3.519927536,0.13327843,0.81,158,268,1
1211,3,1,255622,0,8,1,5,0,0,180,0,1.548387097,0.0065198,0,8,93,0
1212,3,0,255747,0,8,2,7,0,2,60,0,3.065693431,0.115228879,0.5875,141,230,0
1213,5,2,255878,1,8,2,7,0,0,90,0,3.393220339,0.068629469,0.85,88,227,1
1214,3,0,255902,0,8,4,8,1,0,60,0,2.161073826,0.02203006,0.7575,28,206,0
1215,1,0,255998,0,3,2,4,1,2,60,0,2.843478261,0.022373207,0.5,28,234,1
1216,3,3,256144,1,3,1,3,1,0,60,0,1.818181818,0.096012628,0.8075,198,262,1
1217,2,3,256532,1,8,0,4,1,1,30,0,2.375,0.00123533,0,5,10,0
1218,2,3,256867,1,12,0,7,1,0,60,0,4.333333333,0.060599822,0.894285714,142,228,1
1219,4,2,256867,1,12,0,7,1,0,30,0,4.625615764,0.064374442,0,142,228,1
1220,5,1,256905,1,4,2,2,0,0,120,0,2.109243697,0.034383364,0.44,38,133,0
1221,1,1,256998,0,1,2,0,0,1,60,0,2.229357798,0.016608332,0.597142857,25,230,1
1222,3,1,257167,1,8,2,6,0,0,120,0,2.0856102,0.078512113,0.8325,181,261,1
1223,2,3,257887,1,2,1,8,0,0,60,0,2.676136364,0.032255851,0.84,156,254,1
1224,3,1,258010,1,8,2,4,0,1,120,0,2.488461538,0.044334637,0.566666667,56,256,1
1225,3,1,258042,0,7,1,5,1,0,90,0,2.231678487,0.06471759,0.808,182,256,1
1226,5,3,258245,0,5,2,0,0,0,60,1,3.120853081,0.090316382,0.698,95,254,1
1227,1,3,258268,0,1,1,2,0,0,120,0,3.407407407,0.006245282,0.75,14,151,1
1228,0,1,258392,0,11,2,2,0,0,60,0,2.548387097,0.032461739,0.596666667,49,240,1
1229,5,3,258509,1,6,1,8,0,0,90,0,3.814925373,0.087639833,0.873333333,131,266,1
1230,3,3,258538,0,12,0,5,1,0,60,0,2.176724138,0.034589253,0.8325,62,255,1
1231,0,3,258587,1,9,0,9,1,0,60,0,5.158854167,0.271841329,0.803333333,189,268,1
1232,5,2,258737,1,3,0,0,1,0,90,0,5.41796875,0.095120445,0.79125,46,232,1
1233,0,1,258894,0,0,2,6,1,0,60,0,3.652490887,0.206231556,0.66,195,255,1
1234,5,3,258978,0,8,0,1,0,1,60,0,3.873198847,0.092169378,0.723333333,55,264,1
1235,3,1,259060,0,4,2,9,0,0,60,0,2.34375,0.015373001,0.78,36,256,1
1236,2,3,259641,1,4,0,4,1,0,120,0,2.787581699,0.058472308,0.9225,151,260,1
1237,3,1,259641,1,4,0,9,1,0,60,0,2.845758355,0.075904193,0,151,260,1
1238,4,1,259662,1,11,2,7,1,0,120,0,4.215935335,0.250497564,0.783333333,220,268,1
1239,3,0,259750,1,7,2,2,0,0,60,0,1.727272727,0.00253929,0,1,0,0
1240,3,1,259951,0,8,0,6,0,0,60,0,2.054054054,0.01557889,0.535,29,233,1
1241,5,2,260062,1,6,1,8,0,1,150,0,4.503030303,0.050923066,0.78,39,228,1
1242,1,3,260137,1,11,1,9,0,0,60,0,2.194444444,0.032461739,0.816666667,92,236,1
1243,1,1,260179,0,6,2,2,0,1,60,0,2.395348837,0.007000206,0.763333333,15,208,1
1244,3,0,260491,0,0,0,3,0,0,60,0,2.926582278,0.158602704,0.93875,185,235,1
1245,3,2,260565,1,11,0,1,0,1,60,1,1.970731707,0.027657676,0.825,102,240,1
1246,0,3,260623,1,7,2,3,0,0,60,0,3.231617647,0.060256674,0.716666667,82,263,1
1247,3,0,260639,1,7,0,5,0,1,120,1,2.219626168,0.032530369,0.5,40,137,0
1248,2,2,260949,0,0,0,3,0,0,150,0,2.46969697,0.022304578,0.665,67,240,1
1249,1,2,260955,0,12,2,9,1,0,120,0,2.032258065,0.021549653,0.67,45,233,0
1250,5,1,261205,1,4,2,0,1,1,60,0,2.75,0.010500309,0.34,13,159,0
1251,1,1,261332,1,5,2,4,1,0,60,1,1.912408759,0.017912292,0.793333333,19,71,0
1252,5,0,261335,1,0,2,4,0,0,60,0,2.769911504,0.064374442,0.783333333,115,237,1
1253,1,1,261466,0,3,0,2,1,0,60,0,5.309278351,0.070619724,0.857142857,78,258,1
1254,2,2,261615,1,12,1,1,0,0,60,0,2.868656716,0.131837211,0.7575,182,240,1
1255,6,1,261718,0,7,2,4,0,0,30,0,2.8,0.009539496,0.9,35,254,1
1256,0,1,262011,1,1,0,1,1,0,60,0,3.158415842,0.043716972,0.696666667,67,243,1
1257,5,3,262025,0,6,0,5,1,0,60,0,3.970501475,0.092306636,0.915714286,101,269,1
1258,1,2,262294,0,5,2,0,0,3,120,1,3.1,0.006313911,0.57,35,35,0
1259,2,3,262385,0,0,2,1,0,0,60,0,5.010752688,0.031912703,0.925,42,268,1
1260,5,3,262394,1,8,0,3,0,0,60,0,3.135483871,0.033285293,0.593333333,64,257,0
1261,3,0,262396,0,0,2,7,0,0,60,1,2.342857143,0.011186604,0.59,9,36,0
1262,1,1,262639,0,3,2,9,0,0,60,0,2.292207792,0.024157573,0.807142857,46,222,1
1263,1,0,262741,0,4,0,3,0,0,60,0,3.040106952,0.077963077,0.717142857,100,235,1
1264,0,1,262934,0,5,0,2,1,0,60,0,3.611336032,0.122366344,0.786666667,114,258,1
1265,0,3,263251,1,0,0,3,1,0,60,0,4.696428571,0.126278224,0.77,97,259,1
1266,1,3,263448,0,9,1,2,0,0,60,0,2.719101124,0.033148034,0.82,55,259,1
1267,1,0,263499,0,2,2,3,1,0,325,0,4.00525394,0.313842564,0.701428571,205,240,1
1268,3,1,263524,0,6,2,5,0,1,60,0,2.882352941,0.003294215,0.576,52,92,0
1269,0,3,263543,1,0,2,8,1,0,60,0,2.666666667,0.071306019,0.816666667,149,265,1
1270,5,3,263862,1,11,0,8,1,0,60,0,3.620408163,0.06080571,0.8925,68,267,1
1271,0,3,263952,1,4,2,3,1,0,60,0,3.377622378,0.066227438,0.866666667,87,269,1
