,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,max_dist,res
887,5,3,419059,1,11,2,0,0,0,60,0,3.3138833,0.112964107,0.836,106,259,19,1
888,5,3,419081,0,5,0,0,0,0,90,0,3.672222222,0.04529545,0.63,23,61,8,0
889,2,2,419233,0,10,1,7,0,0,120,0,2.632653061,0.008784572,0.71,14,112,32,0
890,1,1,419375,0,10,2,3,0,0,120,0,2.767816092,0.082561252,0.815714286,174,267,6,1
891,3,1,419517,1,0,2,6,0,0,60,0,2.460251046,0.040285499,0.87,66,257,14,1
892,5,2,420042,0,12,1,3,1,0,150,0,4.154040404,0.225722325,0,190,238,27,1
893,4,1,420173,1,4,1,3,0,0,40,0,4.600682594,0.092443895,0.95,116,250,15,1
894,3,0,420388,0,9,2,5,1,0,60,1,2.825059102,0.081943587,0.6125,119,240,11,1
895,3,3,420560,0,9,0,3,0,0,120,0,2.495867769,0.04138357,0.6975,74,262,21,1
896,1,3,420631,0,12,2,4,1,0,60,0,3.346303502,0.058952714,0.506666667,54,238,17,1
897,5,0,420720,1,0,1,5,1,0,90,0,3.346733668,0.045638597,0.73,79,239,18,1
898,3,3,420762,1,11,1,1,1,0,60,0,2.133333333,0.043854231,0.8875,111,241,8,1
899,5,1,420867,1,2,2,1,1,0,240,0,2.806896552,0.027863565,0.7875,68,264,25,1
900,2,2,420935,1,9,1,3,1,0,30,0,4.18490566,0.304371697,1,208,241,5,1
901,6,1,421999,0,8,2,9,0,0,90,0,3.188405797,0.015029854,0.566666667,32,261,52,0
902,5,2,422250,1,12,0,7,0,3,180,0,2.042553191,0.0065198,0.84,9,42,13,0
903,5,2,422530,1,6,0,1,0,0,150,0,4.343612335,0.067600027,0.838333333,41,235,31,1
904,2,3,422670,1,6,4,8,1,0,30,0,3.703448276,0.110493446,0.8875,128,263,9,1
905,6,3,423093,0,5,2,9,1,0,30,0,3.946107784,0.045158191,0.9125,50,231,25,1
906,3,1,423147,1,9,0,2,0,0,60,0,2.351351351,0.02978519,0.7475,41,261,40,1
907,5,3,423210,1,6,0,9,0,0,60,0,2.839378238,0.03754032,0.753333333,71,267,26,1
908,1,1,423399,1,10,0,8,0,0,210,0,1.886178862,0.015853407,0.848,31,242,31,1
909,5,0,423601,1,5,0,0,0,1,120,0,2.956521739,0.069933429,0.786666667,84,240,32,0
910,4,3,423947,1,6,0,3,0,1,60,0,4.936454849,0.101228468,0.93,97,269,12,1
911,4,2,424978,1,10,2,5,0,0,30,0,4.544,0.077894448,0.863333333,54,230,64,1
912,3,0,424987,1,10,0,0,0,0,120,0,2.247191011,0.054834946,0.73375,83,233,12,1
913,2,3,425053,0,6,0,4,0,0,60,1,4.522727273,0.027245899,0.874,16,78,29,0
914,6,2,425257,1,1,0,3,0,0,30,0,3.235294118,0.022579095,0.736666667,38,222,21,0
915,1,0,425808,0,6,0,5,1,0,60,0,2.315352697,0.076521858,0.87,97,232,16,1
916,1,1,425817,1,1,2,0,1,1,90,0,1,0,0.696,23,145,29,0
917,4,3,425858,1,3,2,2,0,0,60,1,5.307692308,0.009402237,0.78,8,50,23,0
918,3,1,426059,1,4,0,4,0,1,80,0,2.972972973,0.022579095,0.5825,105,234,35,1
919,5,0,426074,1,12,0,0,0,1,120,0,3.354166667,0.044128749,0.55,49,240,38,1
920,2,2,426616,0,6,1,8,0,0,60,1,3.532934132,0.040422758,0.621666667,112,227,27,0
921,1,0,426650,0,4,0,7,0,1,60,0,3.75,0.030814632,0.82,34,236,35,1
922,6,1,427321,0,5,1,4,1,0,30,0,2,0.001578478,0.575,12,228,104,0
923,5,2,428068,1,10,2,3,0,1,90,0,4.043478261,0.006313911,0,5,21,11,0
924,5,0,428932,0,9,0,2,0,0,120,1,4.450834879,0.164573468,0.86,101,211,12,1
925,3,1,429854,0,11,3,0,0,1,70,0,3.988764045,0.024294832,0.63,45,253,38,1
926,0,1,429958,0,5,0,6,0,0,60,0,3.362318841,0.015853407,0.58,25,241,40,1
927,3,1,430356,1,1,2,5,1,2,90,0,3.29324547,0.13712168,0.69,168,257,8,1
928,2,3,430487,1,12,0,5,0,1,30,0,3.702702703,0.03754032,0.93,65,252,16,1
929,3,2,430678,1,3,0,6,0,1,60,0,1.827102804,0.026765493,0.59,64,235,35,1
930,1,1,430708,0,12,0,6,0,0,90,0,2.253246753,0.023745796,0.758571429,62,265,20,1
931,2,3,430806,1,7,1,4,1,1,70,0,2.654618474,0.04529545,0.8875,65,241,26,1
932,5,0,430870,1,5,2,8,0,1,120,0,3.478527607,0.03884428,0.73,22,85,13,0
933,3,1,431005,1,3,0,1,0,2,180,0,1.493670886,0.008029648,0.654285714,94,260,23,1
934,2,2,431014,1,0,0,4,0,0,90,0,8.655462185,0.070619724,0.533333333,84,234,33,0
935,0,3,431025,1,0,0,8,0,0,150,0,2.805555556,0.013794523,0.55,21,241,46,0
936,5,0,431251,1,3,0,7,1,1,60,0,2.238410596,0.046324892,0.8075,102,240,17,1
937,1,1,432237,0,10,1,2,1,0,60,0,2.405405405,0.006039393,0.716,11,204,46,1
938,5,1,432474,0,3,0,9,0,0,60,0,4.14516129,0.017569144,0,6,205,165,0
939,3,1,432862,0,3,2,0,0,0,60,0,2.501240695,0.069109876,0.6725,114,258,20,0
940,3,0,433151,0,11,0,0,0,1,120,1,2.474522293,0.053256468,0.7975,89,230,14,1
941,1,0,433755,1,9,0,4,0,1,180,0,2.56,0.039461945,0.861428571,94,240,11,1
942,3,3,434002,0,12,0,1,0,1,120,0,2.224489796,0.007411983,0.948888889,103,260,60,1
943,4,3,434347,1,10,0,5,1,0,30,0,3.892976589,0.079816073,0.933333333,97,254,10,1
944,1,1,434397,0,11,0,2,0,0,120,0,2.652439024,0.02978519,0.921666667,34,209,17,1
945,5,3,434476,1,3,0,2,1,2,120,1,5.925698705,0.596527349,0.781111111,237,267,17,1
946,4,1,434573,1,11,0,0,0,0,60,0,1,0,0,2,0,0,0
947,3,0,434977,0,0,0,5,0,1,60,0,2.373368146,0.062315558,0.795,90,240,13,1
948,1,2,435057,0,11,2,0,0,0,120,0,1.529411765,0.005284469,0,3,5,3,0
949,3,0,435423,1,9,0,5,1,1,130,0,2.994152047,0.210761101,0.89125,221,240,4,1
950,1,0,437967,0,12,2,9,0,1,60,0,2.826086957,0.031157779,0.717142857,59,228,14,1
951,2,3,437968,1,6,1,0,1,0,30,0,2.901098901,0.03616773,0.97,28,57,10,0
952,4,1,438283,1,9,0,2,0,0,60,1,3.977099237,0.035687324,0.71,33,123,26,0
953,5,1,438313,1,11,0,1,0,0,180,0,6.87962963,0.356873241,0.6375,76,226,62,0
954,1,1,438551,1,10,2,4,0,0,60,0,2.272727273,0.035961842,0.81,74,251,19,1
955,3,0,438662,1,2,2,2,0,1,60,0,2.21630094,0.09697344,0.7175,108,227,20,0
956,6,3,439170,1,7,2,2,0,0,30,1,3.837837838,0.009676755,0.82,28,230,35,1
957,1,1,439182,0,0,0,4,0,0,60,0,2.659722222,0.026216457,0.804285714,60,244,19,1
958,3,0,439542,0,6,0,4,0,0,120,0,3.051162791,0.044952303,0.635,46,219,23,0
959,3,1,439568,0,9,0,4,0,0,90,1,2.607594937,0.113032736,0.935,173,242,7,1
960,6,1,439677,0,5,2,9,0,0,30,0,3.185185185,0.017637774,0,56,228,51,1
961,1,2,439710,0,7,0,6,0,0,120,0,2.084033613,0.033971587,0.917142857,94,210,17,1
962,3,1,439713,0,1,0,8,0,0,90,0,2.286396181,0.065678402,0.605,77,233,60,0
963,3,2,440103,1,0,2,7,0,0,60,0,2.408026756,0.049344589,0,126,238,29,1
964,3,0,440499,1,3,1,2,2,0,60,0,2.728033473,0.044677785,0.81375,82,228,20,1
965,5,2,440559,1,9,1,2,1,0,120,0,2.825242718,0.1397296,0.645,127,232,12,1
966,5,0,440632,1,2,2,9,0,2,180,0,3.486590038,0.124837005,0.821666667,104,191,9,0
967,1,1,440765,0,5,2,1,0,2,60,0,2.209677419,0.009333608,0.92,23,97,35,0
968,3,2,440798,1,10,2,5,0,1,150,0,2.604026846,0.026559605,0.455,24,144,28,0
969,1,0,441000,0,10,2,9,0,0,60,0,3.0875,0.016882849,0.84,14,205,122,0
970,1,0,441181,0,0,1,1,0,0,120,0,2.227848101,0.012010157,0.597142857,29,226,25,1
971,3,0,441201,1,9,2,6,1,0,60,0,2.742301459,0.116052433,0.8375,128,235,9,1
972,3,0,441302,1,12,2,4,0,0,60,0,2.444067797,0.049413218,0.8675,112,226,10,1
973,3,0,441389,0,9,0,7,0,0,60,0,2.432170543,0.086061355,0.86,152,238,6,1
974,4,1,441540,1,7,2,7,0,0,60,0,3.537796976,0.112346442,0.76,104,239,30,1
975,4,2,441852,1,9,0,6,0,1,60,0,3.945098039,0.068972617,0.896666667,75,226,17,1
976,4,1,441858,1,1,0,0,0,0,60,0,5.636363636,0.016951479,0.915,19,234,90,1
977,1,0,442012,0,9,2,3,1,1,60,0,2.357142857,0.065609773,0.838571429,113,231,19,1
978,0,3,442132,1,9,1,1,0,0,60,0,2.183333333,0.008921831,0.596666667,22,241,61,1
979,1,0,442456,1,3,1,1,1,1,60,0,2.2,0.004460916,0.374,23,211,54,0
980,3,0,442865,0,9,2,5,0,0,60,0,2.220720721,0.101434356,0.81125,142,238,8,0
981,3,1,442878,0,4,0,4,0,0,120,0,1.883928571,0.028893007,0.7925,76,234,17,0
982,4,3,443200,1,10,1,7,1,0,60,0,3.346092504,0.143915998,0.923333333,159,238,14,1
983,1,0,443288,0,6,1,2,0,0,60,0,5.208981002,0.206917851,0.865714286,169,233,8,1
984,5,3,443514,1,2,1,6,0,0,90,0,2.712359551,0.08276714,0.764285714,138,262,7,1
985,5,0,443696,0,3,0,7,0,1,360,0,6.608903021,0.285224075,0.697857143,174,242,60,0
986,5,3,443696,0,3,0,7,0,3,180,0,4.816479401,0.088188868,0,174,242,60,0
987,6,3,443765,0,1,2,1,1,0,30,0,2.905882353,0.067737286,0.75,121,226,10,1
988,5,3,444011,1,0,0,2,0,0,180,1,3.72754491,0.08537506,0.821428571,92,246,19,1
989,3,1,444063,0,3,2,0,0,1,60,0,1,0.000205888,0,2,2,2,0
990,3,3,444180,0,9,2,2,0,0,60,1,2.087264151,0.060668451,0.85,131,254,10,1
991,4,2,444349,1,0,0,8,0,0,30,1,3.452830189,0.025049756,0.755,22,109,22,0
992,1,3,444361,0,6,0,0,0,0,60,0,3.178571429,0.024363462,0.866666667,39,231,21,1
993,3,1,444375,1,9,0,7,0,0,60,0,2.822429907,0.103561869,0.8825,177,261,27,1
994,1,3,444545,0,6,2,7,1,0,60,0,4.570469799,0.046668039,0.78,32,209,22,1
995,1,2,444872,0,7,2,3,1,0,60,0,2.453488372,0.028893007,0.862857143,44,228,33,1
996,3,1,444909,1,6,2,1,0,1,60,0,2.657894737,0.006862947,0,3,5,3,0
997,6,1,444943,0,0,0,2,0,0,30,0,2.804347826,0.017637774,0.883333333,66,243,13,1
998,3,1,445109,0,6,1,8,0,0,60,0,3.225663717,0.049962254,0.8575,84,261,19,0
999,1,0,445125,0,11,0,2,0,0,60,0,2.771186441,0.022373207,0.692857143,23,240,52,0
1000,3,1,445386,0,7,2,7,0,1,60,0,1.920187793,0.028000824,0.735,82,247,15,1
1001,5,1,445410,1,7,0,4,0,0,60,0,2.778846154,0.019765287,0.658,30,236,38,1
1002,1,2,445494,1,8,1,9,0,1,60,0,2.036363636,0.015304372,0.821428571,50,217,27,1
1003,4,1,445972,1,0,4,8,0,0,60,0,3.317399618,0.1190035,0,180,268,14,1
1004,0,3,446108,1,9,0,6,0,0,120,0,2.377358491,0.034520623,0.566666667,77,268,16,1
1005,3,1,446279,0,12,2,4,0,0,90,0,2.723502304,0.12161142,0.835,194,255,6,1
1006,2,2,446295,1,10,2,1,0,0,60,0,10.13636364,0.015235742,0,4,33,28,0
1007,1,2,446296,0,10,2,1,0,2,180,0,2.319148936,0.007411983,0.89,11,222,69,0
1008,4,1,446324,1,6,0,8,0,0,60,1,3.349514563,0.070962871,0.936666667,106,249,17,1
1009,4,3,446397,1,6,1,7,1,1,30,0,1,0,0.91,55,230,35,0
1010,2,3,446439,0,2,4,5,0,0,30,0,4.549206349,0.0982774,0.693333333,93,241,10,1
1011,3,3,446730,0,7,0,2,1,0,60,0,3.687969925,0.13458239,0.945,131,257,20,1
1012,1,2,446755,0,9,1,2,1,0,60,0,2.192156863,0.038295244,0.924285714,63,229,19,1
1013,1,1,446873,0,5,2,0,0,0,90,0,2.2,0.004460916,0.72,8,44,14,0
1014,3,1,447059,0,11,0,4,0,0,60,0,2.087227414,0.045913115,0.735,101,248,11,1
1015,5,0,447127,1,12,2,1,0,1,180,0,2.797260274,0.070002059,0.8,45,89,21,0
1016,3,3,447510,0,1,0,1,0,0,120,0,1.876106195,0.029030266,0.82,81,262,16,1
1017,3,2,464592,1,10,2,4,0,1,60,0,4.263157895,0.005490358,0,1,0,0,0
1018,4,2,464724,1,8,2,3,1,0,60,0,4.352290679,0.189005559,0.65,188,241,9,1
1019,5,1,464981,1,6,1,7,1,0,60,0,4.444759207,0.215290646,0,180,263,20,1
1020,5,0,465175,1,6,2,5,0,1,90,0,4.393700787,0.076521858,0.641428571,49,240,47,0
1021,5,3,465294,1,8,0,3,1,0,60,0,3.594298246,0.112415071,0.82,110,240,10,1
1022,1,2,465369,0,0,0,6,0,0,120,0,2.4375,0.007961018,0.755714286,14,202,39,1
1023,2,2,465406,1,5,0,5,0,0,60,0,4.070707071,0.027589047,0.77,68,235,41,1
1024,3,0,465727,1,0,2,6,1,0,60,1,2.655518395,0.054423169,0.58125,78,211,12,1
1025,3,0,465764,0,1,2,2,1,0,60,1,2.523076923,0.078718002,0.6575,93,235,18,1
1026,3,0,465843,1,11,0,0,0,1,60,0,2.499192246,0.10610116,0,153,238,33,1
1027,2,3,465900,1,10,0,1,0,0,60,0,2.194690265,0.016951479,0.823636364,125,255,21,1
1028,3,0,466216,1,0,1,6,1,0,90,0,2.538596491,0.099238213,0.86625,192,239,5,1
1029,3,3,466289,1,2,2,5,0,0,90,0,1.992619926,0.036991284,0,168,262,19,1
1030,5,2,466347,1,2,0,0,0,2,60,0,2.257861635,0.02456935,0.733333333,41,217,47,0
1031,2,3,466372,1,10,2,1,0,0,30,0,3.380952381,0.029167525,0.795,43,168,14,0
1032,5,2,466576,1,6,4,4,0,0,75,0,3.037037037,0.03369707,0.64,56,235,18,0
1033,5,0,466599,1,8,0,4,0,0,120,0,2.733333333,0.008372795,0,8,39,16,0
1034,1,1,466800,0,6,2,5,0,2,60,0,1.85,0.002470661,0.701666667,42,257,29,1
1035,3,1,466880,0,9,0,7,0,1,120,0,2.96875,0.039050168,0.8125,79,256,13,1
1036,4,3,466892,1,12,0,0,0,0,60,0,5.257021277,0.423855604,0.95,256,267,3,1
1037,6,1,466900,0,0,2,5,0,0,30,0,3.137931034,0.006176652,0.766666667,15,229,50,1
1038,3,0,467294,1,7,0,3,0,0,60,0,2.526595745,0.032530369,0.69125,39,216,46,1
1039,5,0,467416,1,0,2,8,1,1,180,0,4.101180438,0.16683824,0.82375,137,238,18,1
1040,5,1,467685,1,6,2,5,0,0,60,0,1.796296296,0.006588429,0,13,114,31,0
1041,5,0,467725,1,6,2,6,0,1,60,0,3.732034105,0.210212065,0.747142857,184,236,9,1
1042,2,2,467894,0,11,0,0,0,0,60,0,3.961538462,0.007000206,0.1,3,18,10,0
1043,5,1,467901,1,11,0,6,0,0,120,0,2.146067416,0.026147828,0.72,31,107,17,0
1044,0,3,468120,1,11,2,4,0,0,120,0,2.035087719,0.007892389,0.4,15,122,35,0
1045,3,3,468386,0,6,1,0,0,3,150,0,2.988888889,0.036854025,0,39,141,25,0
1046,3,0,468808,1,8,0,6,1,1,90,0,2.490625,0.054629058,0.68,43,227,28,1
1047,3,1,468927,1,6,0,8,0,0,90,0,2.64556962,0.057305607,0.7925,86,256,21,1
1048,3,0,469016,1,7,0,2,1,0,60,0,2.481481481,0.027520417,0.625,56,226,18,1
1049,1,2,469177,1,11,1,7,0,0,120,0,2.253731343,0.01029442,0.837142857,29,187,36,1
1050,4,3,469424,1,7,0,1,0,0,90,0,3.645,0.049962254,0.896666667,89,241,12,1
1051,1,1,469878,0,7,0,6,0,0,60,0,2.372395833,0.062452817,0.81,201,267,6,1
1052,2,3,470385,1,0,1,6,0,0,30,0,4.649096386,0.211790543,0.88,157,266,12,1
1053,3,3,470555,1,9,2,1,0,1,90,1,1.11627907,0.003225585,0,9,34,12,0
1054,1,0,470653,0,5,2,9,1,0,60,0,3.244897959,0.021755542,0.834285714,31,226,45,0
1055,5,0,470786,1,9,0,3,0,0,60,0,3.835483871,0.08153181,0.768571429,65,229,26,1
1056,1,1,470869,0,7,0,2,1,1,60,0,3.488372093,0.030814632,0.83,32,243,32,1
1057,5,1,470870,0,11,0,2,0,0,90,0,2.59009009,0.039393315,0.68,34,152,25,0
1058,3,0,470921,1,8,0,8,1,0,60,0,2.757793765,0.07885526,0.717142857,134,232,14,0
1059,2,3,471027,0,5,1,1,1,0,60,0,5.817351598,0.174799259,1,98,266,25,1
1060,5,3,471284,1,12,2,3,0,1,60,0,3.505300353,0.068011804,0.69,80,253,14,0
1061,3,1,471373,0,7,1,8,1,0,60,0,2.326530612,0.070345206,0.91,147,257,5,1
1062,4,1,471580,1,12,2,7,0,0,90,0,3.891050584,0.13719031,0,169,248,19,1
1063,2,2,471657,1,5,2,0,1,0,30,0,2.533783784,0.025667422,0.86,32,236,24,1
1064,1,2,471925,1,12,2,1,1,0,60,0,2.262068966,0.022441837,0.768571429,80,234,21,1
1065,2,2,471979,1,9,2,2,0,0,60,0,6.266490765,0.162926361,0.79,127,235,6,1
1066,3,0,472584,1,1,2,5,0,1,180,0,2.829787234,0.036442248,0.51,70,240,14,1
1067,5,0,472602,1,6,1,3,0,0,60,0,4.74801061,0.122778121,0.6425,82,222,19,0
1068,4,1,472857,1,10,0,2,0,0,60,0,3.114285714,0.037334431,0.686666667,47,235,43,1
1069,4,1,473739,1,8,2,4,0,0,30,0,3.454545455,0.044266008,0.866666667,77,268,22,1
1070,2,2,473965,1,1,0,5,1,0,60,0,4.372093023,0.051540732,0.80625,94,231,82,1
1071,6,1,474067,0,7,2,3,1,0,30,1,3,0.003019697,0.85,24,178,32,1
1072,3,2,474153,1,3,2,0,0,3,150,0,2.425474255,0.061354746,0.452857143,89,212,33,0
1073,2,2,474283,1,8,0,7,0,0,120,0,3.784313725,0.026422346,0.346666667,17,166,43,0
1074,3,0,474464,1,8,2,8,1,0,60,0,2.754954955,0.104865829,0.735,135,237,10,1
1075,5,0,474677,1,3,2,1,0,0,60,0,3.474452555,0.032598998,0.745,43,141,68,0
1076,2,2,474759,0,8,2,8,1,0,30,1,2.980392157,0.01036305,0.46,16,89,18,0
1077,3,1,474902,1,8,2,5,1,0,60,0,2.417777778,0.074600233,0.6475,112,256,15,0
1078,5,1,474949,1,3,0,3,0,0,60,0,3.873051225,0.119278018,0.69,110,236,12,1
1079,5,3,475015,1,10,0,5,0,1,60,0,3.244131455,0.142200261,0.806,139,262,15,1
1080,1,0,475095,1,9,0,1,0,0,60,0,2.415662651,0.027451788,0.816,49,227,28,1
1081,1,1,475241,0,6,2,2,0,0,60,1,2.317073171,0.00645117,0.7,8,55,17,0
1082,1,3,475363,0,10,0,1,0,1,165,0,2.742424242,0.012353305,0.403333333,16,238,40,1
1083,5,0,475681,1,5,0,4,0,0,60,0,2.467889908,0.018392698,0.91,21,121,31,0
1084,3,3,475863,1,4,2,4,1,0,60,0,2.074498567,0.049619106,0.885,103,241,8,1
1085,4,1,475893,1,8,0,6,0,0,60,0,6.360655738,0.026559605,0.67,23,231,54,1
1086,3,0,475897,1,4,0,6,1,0,120,0,2.945864662,0.134376501,0.73375,154,237,14,1
1087,5,0,476194,1,6,2,4,0,0,60,0,3.524350649,0.148925949,0.803333333,99,240,20,1
1088,1,0,476369,0,11,1,9,0,0,60,0,2.443609023,0.022235948,0.954285714,47,227,21,1
1089,3,0,476637,1,4,1,7,1,1,240,0,2.5,0.077482671,0.97,156,240,10,1
1090,3,1,476822,0,3,0,3,0,0,60,0,2.14673913,0.054148651,0.673333333,117,261,19,0
1091,1,0,476859,0,12,0,0,0,1,120,0,2.75,0.000686295,0,2,16,16,0
1092,3,0,476964,1,8,1,6,1,0,90,0,2.555442523,0.172328598,0.92125,195,240,5,1
1093,2,2,477067,0,8,0,7,0,0,30,0,3.626811594,0.068629469,0.873333333,113,241,16,1
1094,5,2,477069,1,1,2,2,0,1,120,1,2.75,0.002951067,0,1,0,0,0
1095,3,1,477120,0,7,1,3,0,0,60,0,2.401709402,0.038501132,0.9225,62,246,40,1
1096,1,0,477164,1,9,0,2,0,0,60,0,1.741935484,0.007343353,0.69,12,174,43,1
1097,3,1,477412,1,11,1,9,0,0,60,0,2.808219178,0.014000412,0.88,42,147,18,1
1098,3,3,477556,0,7,0,4,0,2,60,0,2.453125,0.010706197,0.695,38,239,24,0
1099,6,1,477650,0,12,2,1,0,0,30,0,1.833333333,0.001441219,0.575,21,230,59,1
1100,1,2,477779,0,3,0,9,0,0,120,0,1.653846154,0.011735639,0.71,40,226,25,0
1101,1,1,477825,0,7,2,3,0,0,60,0,2.333333333,0.013382747,0.738333333,28,265,41,1
1102,5,3,477833,1,3,2,4,1,1,60,1,3.944827586,0.156955597,0.656428571,206,269,21,0
1103,1,1,478069,0,12,2,9,1,0,60,0,1.677419355,0.007068835,0.796666667,19,229,47,1
1104,1,2,478242,0,12,2,6,0,0,60,0,1.770833333,0.005764875,0.784,32,224,35,1
1105,5,0,478279,1,4,0,5,0,0,60,0,3.846666667,0.079129778,0.83,61,221,33,1
1106,5,1,478332,1,12,0,0,0,0,120,0,3.09280303,0.112003294,0.841666667,102,235,12,1
1107,5,0,478337,0,3,2,0,0,0,90,0,3.768595041,0.125111523,0.7875,104,237,30,1
1108,3,0,478346,1,7,1,1,0,0,60,0,3.083906465,0.153798641,0,162,233,21,1
1109,1,3,478412,0,5,0,7,1,0,60,0,4.133858268,0.071992313,0.53,79,254,19,1
1110,2,3,478496,0,4,0,9,0,0,120,0,1,6.86E-05,0,3,199,126,0
1111,6,1,478556,0,8,2,4,0,0,30,1,2.90070922,0.028000824,0.8375,60,239,18,1
1112,4,2,478791,1,11,1,5,1,0,60,0,3.552287582,0.223732071,0.943333333,163,239,13,1
1113,6,3,478886,0,10,2,4,1,0,30,0,2.802469136,0.03108915,0.816666667,73,228,13,1
1114,5,2,479061,1,8,0,5,0,0,60,0,3.259433962,0.047354334,0.875,41,237,49,1
1115,3,1,479141,0,4,0,3,0,0,60,0,2.014319809,0.057854643,0.875,82,261,19,1
1116,1,0,479171,0,7,2,5,0,0,60,0,2.864285714,0.082492622,0.88,98,235,16,1
1117,1,0,479519,0,11,3,0,0,1,120,0,3.810404624,0.226134102,0.771428571,212,240,5,0
1118,4,1,479753,0,6,0,1,0,0,60,1,4.691358025,0.052089767,0.54,75,246,18,1
1119,3,1,479848,1,3,0,1,0,0,120,0,1.85,0.045638597,0.975,149,253,17,1
1120,5,0,479860,1,9,2,4,1,0,60,0,3.926490985,0.388511427,0.795,234,240,3,1
1121,4,3,479987,1,6,1,5,0,1,60,0,5.943820225,0.03623636,0.792,36,234,70,1
1122,5,0,480199,0,3,2,9,1,1,150,0,2.949458484,0.112071924,0.76,120,232,14,1
1123,3,0,480225,0,0,2,9,0,1,120,0,3.037441498,0.133552948,0.49875,115,226,21,0
1124,5,3,480303,1,10,2,4,1,0,60,0,5.449152542,0.088188868,0.65,23,63,11,0
1125,1,0,480382,1,7,0,4,1,0,120,0,2.31884058,0.021892801,0.821666667,45,187,23,1
1126,6,2,480590,0,11,2,7,0,0,30,1,3.29375,0.036099101,0.7625,57,233,28,1
1127,3,1,480938,1,8,1,4,1,0,60,0,3.271028037,0.023951685,0.76,54,225,19,1
1128,5,0,480960,0,3,0,5,0,1,150,0,4.194610778,0.192231144,0.89125,123,240,25,1
1129,3,0,480972,1,6,0,2,1,0,70,0,1.285714286,0.001166701,0,1,0,0,0
1130,5,2,481210,0,8,2,8,0,0,60,0,4.602649007,0.047628852,0.466666667,30,166,17,0
1131,2,3,481314,1,3,0,2,1,0,30,0,3.498392283,0.074600233,0.778333333,211,253,16,1
1132,3,0,481350,0,12,0,9,0,0,60,0,3.702842377,0.0982774,0.873333333,169,227,15,1
1133,6,1,481404,1,5,2,0,1,0,30,1,3.224137931,0.012765081,0.776666667,39,240,29,1
1134,5,0,481453,1,3,0,9,1,0,60,0,5.178313253,0.1474161,0.92,62,228,34,1
1135,3,1,481538,1,5,2,9,0,1,60,0,1.899705015,0.044128749,0.8325,94,233,14,1
1136,3,0,481549,0,8,0,4,0,0,120,0,2.225251076,0.106375678,0.82625,112,236,13,1
1137,1,0,481607,0,5,2,0,1,0,120,0,7.838383838,0.106444307,0.894285714,71,233,19,1
1138,5,3,481717,1,5,0,7,0,0,60,0,3.735449735,0.193740992,0.845714286,206,269,10,1
1139,3,2,481863,0,6,0,5,0,1,120,0,2.509433962,0.027314529,0.742,80,228,21,1
1140,4,3,481884,1,5,2,5,0,0,30,0,4.243243243,0.021481024,0.61,26,210,23,0
1141,4,1,482012,1,11,0,1,0,0,30,0,2.858369099,0.045638597,0.896666667,54,252,33,1
1142,4,3,482030,1,0,2,7,0,0,60,0,3.788288288,0.057648754,0.87,83,252,17,1
1143,5,0,482187,0,4,0,6,0,0,60,0,4.593650794,0.198545055,0.895,122,234,13,1
1144,2,2,482280,1,0,2,8,0,0,60,0,2.786885246,0.069933429,0.78,119,240,20,1
1145,4,1,482406,1,8,0,7,0,0,30,0,4.828282828,0.032736257,0.766666667,42,258,37,1
1146,5,2,482445,1,6,1,2,0,1,120,0,2.529411765,0.002882438,0,2,12,12,0
1147,1,1,482680,1,6,0,5,0,0,75,1,2.097087379,0.014755336,0.86,40,243,26,1
1148,2,2,482745,1,7,0,6,0,0,60,0,3.763636364,0.028343971,0.48,36,228,48,0
1149,5,2,482843,0,2,2,3,1,0,60,0,5.245719178,0.42042413,0.74,198,238,11,1
1150,1,2,483031,0,5,0,1,0,0,120,0,1.721893491,0.019902546,0.831428571,61,220,26,1
1151,4,3,483131,1,10,0,1,0,0,60,0,2.936170213,0.047285704,0.853333333,74,244,23,1
1152,3,3,483149,0,7,0,3,1,0,60,0,1.996138996,0.035412806,0.8475,79,261,27,1
1153,2,2,483275,1,7,0,7,0,0,90,0,1.987341772,0.010706197,0.763333333,59,170,34,1
1154,1,3,483315,0,5,2,6,0,0,60,0,3.716666667,0.061148857,0.49,54,259,23,1
1155,1,0,483411,0,1,2,9,0,1,120,0,3.558139535,0.031432297,0.722,27,192,54,0
1156,1,2,483468,0,10,1,8,0,0,60,0,2.040816327,0.020520211,0.808571429,69,230,12,1
1157,1,0,483479,0,3,0,1,0,0,180,0,2.382608696,0.018735845,0.84,20,32,6,0
1158,1,2,483485,0,10,2,6,0,0,60,1,2.142857143,0.016402443,0.8,37,200,26,1
1159,5,0,483743,1,9,2,6,0,1,150,0,2,0.002264772,0,4,23,11,0
1160,4,3,483858,0,6,0,6,0,0,60,0,3.571428571,0.082286734,0,110,235,33,1
1161,1,1,483876,0,3,3,4,0,0,120,0,2.022556391,0.018392698,0.754,40,262,56,1
1162,5,0,483997,0,4,0,2,0,0,60,0,3.903640257,0.125042893,0.886,81,221,22,1
1163,5,3,484010,1,0,0,6,1,0,60,0,3.123287671,0.078168966,0.8,85,242,23,0
1164,5,1,484125,1,2,2,9,0,1,120,0,4.386206897,0.087228056,0.66,33,98,29,0
1165,1,1,484135,0,3,1,6,0,1,60,0,2.666666667,0.004323657,0.742857143,27,241,54,1
