,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,res
3026,1,2,432480,1,5,0,0,1,0,60,0,2.1086956519999998,0.006588429,0.64,1
3027,5,0,432532,1,4,0,1,0,1,60,0,4.910229645,0.161347883,0.85,1
3028,5,1,432592,1,7,0,3,0,0,90,0,4.268742791,0.25392903699999997,0.92125,1
3029,3,3,432642,0,4,0,7,1,0,60,0,2.21875,0.048658294000000005,0.83,0
3030,5,1,432703,1,1,0,8,0,0,60,0,2.780104712,0.036373618999999996,0.608,1
3031,2,3,432724,0,8,2,5,1,0,150,0,2.840255591,0.06094296900000001,0.986666667,1
3032,1,0,432870,1,5,0,0,0,1,240,0,2.762264151,0.050168142,0.742,1
3033,1,3,433064,0,10,0,1,0,0,60,0,1.5555555559999998,0.0008921830000000001,0.61,0
3034,6,1,433165,0,8,0,8,0,0,30,0,3.4827586210000003,0.0068629469999999995,0.74,1
3035,1,1,433280,0,10,0,7,0,0,120,0,2.313432836,0.021206506,0.81,1
3036,3,0,433386,0,1,0,2,0,0,60,0,2.450292398,0.11495436099999999,0.78,1
3037,3,1,433508,1,4,2,5,1,1,60,0,1.878787879,0.008441425,0.47333333299999997,1
3038,1,0,433531,0,8,0,8,0,0,180,0,2.232142857,0.051403473,0.8742857140000001,1
3039,3,1,433748,1,5,0,2,0,0,60,0,2.5206611569999997,0.020863358999999998,0.8125,1
3040,2,3,433794,1,6,2,2,0,0,210,0,3.52782194,0.15222016300000002,0.9175,1
3041,1,1,433864,1,6,1,5,0,0,60,0,2.2016806719999997,0.035893213,0.7757142859999999,1
3042,1,0,433939,0,12,2,4,1,0,60,0,2.354166667,0.030951891000000002,0.518571429,0
3043,1,3,433939,0,12,2,4,1,1,60,0,1.983333333,0.016265184,0.0,0
3044,1,0,434094,0,10,0,0,0,1,60,0,1.0,0.0,0.0,0
3045,3,1,434159,1,8,2,3,0,2,60,0,2.484848485,0.005558987,0.833333333,0
3046,1,0,434192,0,10,0,4,0,2,120,0,3.26875,0.035824583,0.8733333329999999,1
3047,5,0,434298,1,8,2,8,0,0,90,1,3.803418803,0.030471484,0.63,0
3048,1,0,434353,0,7,1,8,1,1,60,0,2.272340426,0.036579507000000004,0.814285714,1
3049,2,2,434562,1,9,0,2,1,0,60,0,2.7246376810000004,0.064443072,0.8857142859999999,1
3050,4,1,434562,1,9,0,2,1,0,60,0,3.0252764610000002,0.131356805,0.0,1
3051,2,2,434573,1,11,0,0,0,0,60,0,1.0,0.0,0.0,0
3052,1,1,434585,0,0,0,6,0,0,90,0,2.338164251,0.033148034,0.814285714,1
3053,5,1,434617,1,10,2,3,0,1,120,0,3.3251533739999997,0.037128543,0.6625,0
3054,1,0,434646,0,3,1,1,0,1,270,0,2.193359375,0.077002265,0.752857143,1
3055,4,1,434759,1,5,0,5,0,0,40,0,3.12539185,0.068354952,0.88,1
3056,2,3,434841,1,6,0,3,1,0,30,0,1.846153846,0.003225585,0.87,0
3057,3,2,434841,1,6,0,3,0,0,60,0,3.0,0.006519800000000001,0.0,0
3058,5,0,435043,1,6,0,4,0,1,120,0,2.808917197,0.030196967,0.685,1
3059,3,0,435101,1,0,2,3,0,1,240,0,1.224137931,0.004804063,0.57,0
3060,1,0,435245,0,12,2,9,1,0,60,0,2.328054299,0.070551095,0.905,1
3061,5,0,435258,1,2,2,9,1,0,60,0,3.321100917,0.024775237999999998,0.0,0
3062,4,1,435277,1,3,0,7,0,0,90,0,5.0,0.35852034899999996,0.8866666670000001,1
3063,1,2,435282,0,9,0,6,1,2,60,1,2.526690391,0.048658294000000005,0.654,0
3064,1,3,435287,0,10,2,0,1,0,195,0,2.047619048,0.0028824379999999998,0.7,0
3065,5,2,435446,1,12,0,5,0,0,90,0,5.1086261980000005,0.219408414,0.84,1
3066,3,3,435572,1,12,0,0,0,1,60,0,2.125,0.037265802,0.65,1
3067,3,1,435587,1,4,3,0,0,0,150,0,2.506493506,0.026422346,0.9325,1
3068,1,0,435803,0,10,2,0,0,1,120,0,2.636363636,0.001921625,0.0,0
3069,5,1,436044,1,4,0,2,0,1,180,0,3.575539568,0.034040217000000005,0.673333333,0
3070,2,2,436058,1,5,0,9,0,0,30,0,4.833333333,0.043716972,0.6475,1
3071,4,3,436213,1,2,1,6,1,0,60,0,4.0390625,0.035412806,0.82,0
3072,5,2,436481,1,7,1,4,1,0,60,0,3.930715935,0.11673872800000001,0.624444444,1
3073,5,2,436590,0,6,0,0,0,0,75,0,3.977777778,0.159632146,0.852,1
3074,3,3,436898,0,6,0,1,0,0,85,1,1.89047619,0.02717727,0.8625,1
3075,2,3,436900,1,11,2,1,0,0,60,0,1.6,0.001029442,0.0,0
3076,4,3,436900,1,11,2,1,0,0,60,0,3.4375,0.007480611999999999,0.0,0
3077,1,2,437171,0,1,0,0,1,0,60,0,3.7971698110000003,0.055178093,0.827142857,1
3078,5,0,437246,1,1,2,9,0,1,60,0,3.105263158,0.012078786999999999,0.0,0
3079,3,0,437281,1,8,0,6,0,0,80,0,2.6510745890000003,0.143847368,0.93875,1
3080,2,3,437482,1,0,0,8,0,0,60,0,3.175,0.052227025999999996,0.8475,1
3081,1,3,437550,0,3,0,2,1,0,60,0,3.1363636360000005,0.061492005,0.39333333299999995,1
3082,1,0,437562,0,11,2,5,0,0,60,0,1.96969697,0.013314117,0.8,1
3083,1,2,437565,0,0,2,3,1,0,60,0,2.718954248,0.05703108900000001,0.848571429,1
3084,5,0,437872,1,8,2,5,0,0,120,0,3.61237785,0.076041452,0.6625,1
3085,3,1,437923,1,0,0,7,0,0,90,1,2.480769231,0.017637774,0.4525,1
3086,5,3,438063,1,10,0,1,1,2,60,1,3.1756756760000004,0.032187221,0.6679999999999999,0
3087,1,1,438068,0,12,2,4,1,0,60,0,2.201970443,0.030608742999999997,0.8785714290000001,1
3088,3,0,438244,1,7,1,9,0,0,60,0,3.244635193,0.051815249,0.73125,0
3089,5,0,438323,1,7,1,3,0,0,120,0,3.45112782,0.06293322400000001,0.888,1
3090,5,0,438452,1,5,0,0,0,0,60,0,3.750642674,0.100061767,0.9325,1
3091,5,3,438644,0,4,0,1,1,3,60,0,2.068965517,0.016402443,0.64,0
3092,1,0,438703,0,10,0,1,0,0,60,0,2.295081967,0.009539496,0.79,1
3093,3,1,438751,0,9,0,1,0,0,60,0,2.400479616,0.068629469,0.8875,1
3094,2,2,438796,1,8,4,8,1,0,120,0,3.106666667,0.04790337,0.795,1
3095,5,2,438796,1,8,4,8,1,0,120,0,3.924855491,0.1397296,0.0,1
3096,3,0,439013,1,5,2,1,0,0,60,0,5.0,0.003019697,0.0,0
3097,1,2,439109,0,11,2,0,0,1,60,0,2.270833333,0.014892595,0.73,0
3098,5,1,439203,0,10,2,9,1,0,90,0,3.356164384,0.016745591,0.86,0
3099,1,1,439294,0,11,2,0,0,3,60,0,1.25,0.000274518,0.7,0
3100,0,3,439305,1,7,0,5,1,0,60,0,2.8814814810000002,0.026628234,0.7666666670000001,1
3101,5,2,439433,1,3,0,1,0,0,120,0,3.552123552,0.126209594,0.8125,1
3102,5,2,439633,1,1,0,6,0,1,60,0,3.821958457,0.265115641,0.7211111109999999,1
3103,1,3,439677,0,5,2,9,0,0,60,0,2.409090909,0.014480818000000001,0.706666667,1
3104,1,3,439806,0,6,0,9,0,0,60,0,4.374233128999999,0.048864182,0.976666667,1
3105,3,1,439855,1,6,0,5,1,0,90,0,2.400763359,0.043099307,0.9185714290000001,1
3106,1,0,439857,1,11,0,6,0,0,120,0,2.311294766,0.057511495,0.818571429,1
3107,5,3,439950,1,2,2,1,0,2,90,0,3.584745763,0.028961636000000002,0.8725,0
3108,5,3,439995,1,0,0,3,0,3,60,0,3.566371681,0.082904399,0.773333333,1
3109,3,1,440003,0,10,2,6,1,0,60,0,3.089615932,0.14899457800000002,0.4625,1
3110,1,0,440057,0,10,2,9,0,2,120,0,2.118644068,0.017088738,0.805714286,1
3111,2,3,440103,1,0,2,7,0,0,60,0,2.796875,0.012216046000000001,0.685,0
3112,2,3,440171,0,6,1,3,0,1,60,0,5.309210526,0.055315352000000005,0.7875,1
3113,1,1,440225,0,0,2,4,1,0,60,0,2.5094339619999997,0.00905909,0.72,1
3114,3,2,440331,0,11,0,8,0,1,60,0,2.23907455,0.059707638,0.89,1
3115,3,0,440375,1,8,0,9,0,0,60,0,2.4,0.042756159,0.75375,0
3116,1,0,440509,0,10,1,2,0,0,120,0,2.325581395,0.027383157999999998,0.845714286,1
3117,1,1,440563,0,5,2,1,1,0,60,0,6.549051937000001,0.545123876,0.934285714,1
3118,1,1,440593,1,11,2,4,0,1,60,0,1.8666666669999998,0.001852996,0.902857143,1
3119,4,1,440610,1,6,3,2,1,0,45,0,4.429447853,0.049481847999999995,0.89,1
3120,5,3,440818,1,6,2,2,1,0,60,0,4.041970803,0.30395992,0.7475,1
3121,5,0,440825,1,12,2,1,0,1,150,0,3.589928058,0.034177476,0.67,0
3122,5,1,440851,1,6,2,2,0,3,60,0,1.5,0.000137259,0.6625,0
3123,2,2,440905,1,11,0,8,0,0,30,0,2.130434783,0.006657059,0.74,0
3124,5,0,440911,1,1,2,9,0,1,60,0,1.6875,0.0017843660000000001,0.0,0
3125,0,1,441018,0,7,0,6,0,0,150,0,2.907563025,0.023677167000000002,0.56,1
3126,5,2,441073,0,11,2,0,0,0,120,0,3.4311926610000003,0.025598792000000002,0.47,0
3127,3,3,441087,0,8,0,9,0,0,60,0,2.296296296,0.025461532999999998,0.8875,1
3128,3,0,441113,1,8,2,8,0,0,75,0,2.151187905,0.068286322,0.8475,1
3129,3,0,441132,1,6,1,5,0,0,60,0,2.59379845,0.114748473,0.74,1
3130,5,3,441165,1,8,0,5,0,1,120,1,2.886685552,0.0698648,0.676666667,1
3131,3,2,441213,1,5,0,7,0,1,60,0,2.267326733,0.031363668,0.6925,1
3132,1,0,441255,0,9,0,3,0,0,60,0,2.4540229890000003,0.029236154,0.9514285709999999,1
3133,3,1,441342,1,0,2,5,0,0,60,0,2.441616766,0.111866035,0.68,1
3134,4,3,441385,1,6,4,6,1,0,90,0,5.38071066,0.07267860799999999,0.833333333,0
3135,5,3,441421,1,9,2,3,0,1,60,0,3.5176470589999997,0.061492005,0.676666667,0
3136,3,1,441444,1,8,2,9,1,0,90,0,2.994520548,0.07494338099999999,0.5575,1
3137,5,1,441606,1,1,2,9,0,2,120,0,3.6333878889999998,0.152288793,0.606666667,0
3138,6,2,441791,1,3,2,4,1,0,30,0,3.3913043480000002,0.021343765,0.9,1
3139,3,1,441885,0,11,2,9,0,1,60,0,2.45112782,0.022304578,0.78,0
3140,0,1,441888,1,3,0,1,0,0,120,0,2.537815126,0.02065747,0.693333333,1
3141,3,1,441892,1,7,2,6,0,0,60,0,2.702702703,0.027383157999999998,0.7075,0
3142,4,3,441895,1,3,0,2,0,0,30,1,3.9666666669999997,0.05709971900000001,0.82,1
3143,3,3,441897,0,5,0,8,0,0,60,0,2.557142857,0.012216046000000001,0.7,1
3144,5,0,441954,1,3,2,9,0,0,90,0,4.540433925,0.157916409,0.67375,1
3145,0,3,442064,0,9,1,6,0,0,120,0,2.526315789,0.016402443,0.54,1
3146,3,0,442131,1,7,2,6,0,0,60,0,2.726618705,0.025941939,0.59,0
3147,1,0,442183,0,12,0,9,0,1,120,0,3.27184466,0.023059502000000003,0.872857143,1
3148,5,3,442199,1,0,2,9,0,0,60,0,4.421383648,0.048177887999999995,0.73,1
3149,4,3,442359,1,11,2,0,0,0,60,0,3.070945946,0.062315558,0.903333333,1
3150,3,2,442393,0,11,0,1,0,0,60,1,2.957264957,0.023677167000000002,0.205,0
3151,5,1,442432,1,9,2,9,0,2,100,0,2.25,0.0024020310000000002,0.0,0
3152,1,0,442466,0,7,0,1,0,2,240,1,1.846153846,0.001578478,0.812857143,1
3153,1,2,442497,0,3,2,0,1,0,90,0,2.4324324319999997,0.012284675,0.726666667,0
3154,3,0,442545,0,10,1,5,1,0,60,0,2.19266055,0.09834603,0.88625,1
3155,3,1,442547,1,12,0,2,0,0,90,0,1.680851064,0.032461738999999996,0.645,0
3156,3,3,442549,1,2,0,1,0,0,60,0,2.265957447,0.029167525,0.7475,0
3157,6,2,442561,0,7,0,2,1,0,30,0,2.817307692,0.020039805,0.7,1
3158,5,3,442563,1,4,0,0,0,0,60,0,3.059490085,0.074051198,0.894,1
3159,3,1,442589,0,3,2,2,0,0,90,0,2.648044693,0.032461738999999996,0.77,1
3160,3,1,442590,1,6,2,3,1,0,60,0,2.486611265,0.184750532,0.775,0
3161,2,3,442669,0,6,0,1,0,0,60,0,3.8039867110000003,0.078512113,0.9025,1
3162,5,3,442725,1,10,0,6,1,0,120,0,2.263157895,0.005833505,0.0,0
3163,5,3,442802,1,9,0,7,1,0,60,0,4.134351145,0.185779974,0.8971428570000001,1
3164,4,1,442807,1,1,2,5,1,0,60,0,3.658892128,0.086061355,0.813333333,1
3165,3,2,442873,0,1,2,9,1,0,120,0,2.295673077,0.06547251400000001,0.5075,1
3166,6,2,442877,0,7,2,3,1,0,30,1,6.50617284,0.07226683099999999,0.815,1
3167,3,0,442886,1,0,2,2,1,0,60,0,2.6272577999999998,0.10973852199999999,0.71625,1
3168,1,1,442910,0,11,2,0,0,2,60,0,1.9230769230000002,0.030814632,0.781428571,1
3169,2,3,442924,1,4,0,6,0,0,60,0,3.354166667,0.033079404,0.926666667,1
3170,3,1,442924,1,4,0,6,0,0,60,0,2.296116505,0.03239311,0.0,1
3171,6,2,442949,1,8,2,3,0,0,30,0,2.546296296,0.018804475,0.826666667,0
3172,6,3,442987,0,1,2,4,1,0,30,0,5.221311475,0.043648343,0.875,1
3173,5,2,443007,1,5,0,9,0,0,60,0,3.58008658,0.17020108399999997,0.895,1
3174,3,0,443055,0,11,2,0,0,2,180,0,2.657407407,0.019628028,0.0,0
3175,1,1,443108,0,1,0,1,0,1,60,0,1.0,0.0,0.778181818,0
3176,5,3,443151,0,0,2,2,0,0,120,0,2.830917874,0.04014824,0.8775,1
3177,4,1,443181,1,3,0,0,0,0,60,0,5.065420561,0.074325715,0.8666666670000001,1
3178,3,0,443215,0,10,2,7,0,0,60,0,1.9180722890000002,0.109189486,0.745,1
3179,3,3,443275,1,7,0,8,1,0,60,0,2.164785553,0.065747032,0.8475,1
3180,3,0,443297,1,8,0,4,0,0,60,0,2.263374486,0.037677578999999996,0.755,1
3181,6,2,443387,1,12,2,5,0,0,30,0,3.25,0.026696864,0.683333333,1
3182,3,1,443400,0,11,2,1,0,0,60,0,1.986842105,0.01029442,0.6333333329999999,0
3183,3,1,443438,0,0,2,6,0,0,60,0,2.04,0.027932194,0.5825,0
3184,4,3,443498,1,7,2,9,0,0,30,0,3.311111111,0.061286115999999995,0.936666667,1
3185,3,3,443539,0,8,1,1,0,0,60,0,2.619918699,0.08839475699999999,0.8425,1
3186,5,0,443563,1,11,0,9,0,1,120,0,5.014416776,0.262507721,0.81375,1
3187,3,1,443731,1,7,1,1,0,0,60,0,2.965317919,0.035138288,0.8075,1
3188,5,1,443753,1,6,1,0,1,1,60,0,1.9333333330000002,0.001921625,0.1,0
3189,3,0,443842,1,4,2,5,0,0,60,0,2.641176471,0.030746002,0.5125,0
3190,3,2,443861,1,8,2,8,0,0,60,0,2.693452381,0.06204104,0.8725,1
3191,4,2,443948,1,3,2,4,1,0,60,0,3.638909359,0.33882369100000004,0.8966666670000001,1
3192,5,0,443950,1,2,2,3,0,0,60,0,3.90771028,0.229496946,0.843333333,1
3193,2,3,443964,0,6,1,7,0,0,60,0,8.0,0.186054492,0.91,1
3194,5,0,443989,1,0,0,6,0,0,60,0,4.9323308269999995,0.22503603,0.947142857,1
3195,1,0,444117,0,5,0,5,0,0,90,0,2.727272727,0.012284675,0.91,1
3196,4,2,444197,1,8,0,8,0,0,30,0,3.223484848,0.05833504900000001,0.8766666670000001,1
3197,1,1,444225,0,12,0,6,0,2,60,0,2.421052632,0.0030883259999999997,0.0,0
3198,5,1,444266,1,9,0,6,0,1,60,0,3.223974763,0.07007068799999999,0.726666667,1
3199,3,1,444317,0,3,2,4,1,0,60,0,1.988782051,0.08510054199999999,0.6375,1
3200,4,1,444403,1,10,0,1,1,0,30,0,3.2712215319999998,0.108365932,0.7666666670000001,1
3201,1,0,444408,0,0,3,1,0,1,60,1,2.47027027,0.031295038,0.8859999999999999,0
3202,1,2,444561,0,10,2,5,0,1,60,0,2.166666667,0.05703108900000001,0.921666667,1
3203,5,2,444574,1,7,0,2,1,0,60,0,3.83109405,0.13691579199999998,0.6275,0
3204,3,0,444576,0,0,0,2,0,0,60,0,3.1004784689999996,0.044403267,0.5557142860000001,0
3205,5,3,444619,1,8,0,4,1,1,120,0,5.474576271,0.22160455699999998,0.923333333,1
3206,0,1,444677,1,3,1,2,0,0,60,0,2.581469649,0.055383982000000005,0.8833333329999999,1
3207,5,1,444697,1,7,2,1,0,0,120,0,4.33557047,0.088600645,0.808333333,1
3208,5,2,444718,1,9,0,2,0,0,60,0,3.923913043,0.024706608999999997,0.64,0
3209,3,3,444766,1,5,0,3,0,0,120,0,2.09439528,0.097385217,0.8075,1
3210,1,3,444768,0,3,0,4,0,0,60,0,3.7875647669999997,0.100267655,0.7566666670000001,1
3211,1,0,444784,0,10,0,2,0,0,120,0,1.9432624109999999,0.018735845,0.7,0
3212,1,1,444821,0,12,0,3,0,0,60,0,2.514018692,0.018392698,0.821666667,1
3213,5,1,444856,1,8,2,1,0,0,60,0,3.827586207,0.030402855,0.4875,0
3214,1,2,444858,0,3,0,0,1,1,120,0,3.395348837,0.040010981,0.684285714,0
3215,5,3,444907,1,1,0,8,0,0,120,0,3.382978723,0.07631597,0.84,1
3216,1,0,444926,0,1,2,1,0,1,180,1,2.4901960780000003,0.017363256,0.671428571,1
3217,4,3,445049,1,5,0,2,0,1,30,1,4.539419087,0.07501201,0.415,1
3218,1,0,445065,0,3,2,4,1,0,60,0,5.203252033,0.395237115,0.818571429,1
3219,6,1,445086,0,5,0,6,0,0,30,0,3.0098039219999997,0.021000618,0.933333333,1
3220,2,3,445114,0,3,0,4,1,0,210,0,3.7058823530000002,0.051815249,0.82,1
3221,3,0,445134,1,6,0,2,0,2,120,0,2.133333333,0.004323657,0.0,0
3222,1,3,445136,0,7,1,6,1,1,60,0,1.8712871290000002,0.01290234,0.6759999999999999,1
3223,3,2,445145,1,11,0,6,0,0,60,0,2.1925675680000003,0.044471896,0.8625,0
3224,3,3,445239,1,5,2,6,1,0,120,0,2.8861047839999996,0.08688490800000001,0.9425,1
3225,3,3,445351,0,9,2,5,0,0,60,0,1.333333333,0.000480406,0.6575,0
3226,1,2,445415,0,11,0,3,0,0,120,0,1.7905759159999999,0.023402648999999998,0.8428571429999999,1
3227,3,3,445429,1,3,2,6,1,0,60,0,2.142180095,0.030951891000000002,0.69,1
3228,3,3,445451,1,12,0,7,0,1,90,0,2.027363184,0.055864388,0.7025,1
3229,3,0,445573,0,8,0,4,0,0,60,1,2.608870968,0.044334637,0.535,0
3230,5,3,445686,1,2,0,7,0,0,90,0,2.356481481,0.034863771,0.67,1
3231,1,1,445760,0,0,0,6,0,0,60,0,2.508333333,0.020588841,0.797142857,1
3232,1,3,445774,1,7,1,7,0,0,60,0,2.731343284,0.012490563,0.843333333,1
3233,5,1,445776,1,5,0,3,0,0,60,0,3.432038835,0.145494475,0.75,1
3234,2,2,445777,1,6,1,7,0,0,30,0,3.15890411,0.079061149,0.845,1
3235,5,2,445818,0,0,2,6,1,0,60,1,3.155477032,0.061217487,0.9,0
3236,3,2,445857,0,7,0,1,0,0,60,0,2.326530612,0.140759042,0.93,1
3237,1,0,445889,0,3,0,4,1,1,60,0,2.7314285710000004,0.032736257000000005,0.685714286,1
3238,2,2,445917,1,5,1,8,0,0,90,0,3.598726115,0.077482671,0.9325,1
3239,3,1,445917,1,5,1,8,0,0,90,0,2.4285714290000002,0.07810033599999999,0.0,1
3240,3,1,445930,1,9,0,5,0,1,120,0,2.068965517,0.012284675,0.8475,1
3241,5,2,445947,1,6,2,6,0,0,120,0,5.463203462999999,0.086541761,0.7075,0
3242,2,2,445972,1,0,4,8,0,0,60,0,2.84469697,0.051472102,0.9885714290000001,1
3243,1,0,446045,0,8,2,5,1,0,60,0,2.95,0.016127925,0.7014285709999999,1
3244,4,2,446077,1,1,2,7,1,0,30,0,5.183823529,0.048315147,0.605,0
3245,3,3,446097,0,9,0,4,0,0,120,0,2.575555556,0.079472926,0.72,1
3246,1,0,446145,1,6,0,1,0,0,60,0,1.0,0.0,0.0,0
3247,3,1,446246,1,6,1,5,0,0,120,0,2.06824147,0.054011392000000005,0.94,1
3248,4,2,446295,1,10,2,1,0,0,60,0,3.75,0.0050785809999999995,0.0,0
3249,1,1,446345,0,2,0,1,0,0,60,0,2.333333333,0.005696245999999999,0.716666667,0
3250,5,0,446440,0,9,0,9,0,1,160,0,3.314285714,0.05565850000000001,0.8075,1
3251,5,1,446628,1,5,2,7,0,0,90,0,3.182758621,0.063276371,0.7666666670000001,1
3252,1,2,446650,1,3,0,9,0,0,120,0,1.9347079040000001,0.038569762,0.7014285709999999,1
3253,3,3,446761,1,6,0,8,0,0,120,0,1.498795181,0.042618900999999994,0.755,1
3254,3,0,446814,1,0,0,7,0,0,120,0,2.028571429,0.029167525,0.58625,1
3255,1,0,446856,0,2,2,6,1,0,150,0,2.965317919,0.035138288,0.7657142859999999,0
3256,1,1,447086,1,1,0,2,0,1,60,0,2.282051282,0.0060393930000000005,0.672857143,1
3257,1,3,447124,0,6,0,3,1,0,60,0,3.875420875,0.07892389,0.496666667,1
3258,3,2,447162,1,8,0,6,0,0,60,0,2.093816631,0.06732551,0.765,1
3259,1,2,447184,0,7,2,4,0,0,60,0,3.220994475,0.039942351,0.835714286,1
3260,4,2,447235,1,0,0,4,0,0,30,0,3.570707071,0.048452405,0.8866666670000001,1
3261,3,0,447242,1,3,1,1,0,1,120,0,1.9651898730000001,0.042550270999999994,0.827142857,1
3262,1,2,447265,0,3,3,5,0,0,180,0,2.219512195,0.0061766519999999995,0.885,1
3263,1,2,447292,0,5,1,5,1,1,60,0,2.235294118,0.01557889,0.783333333,0
3264,2,2,447306,0,3,1,2,0,0,30,0,4.578947368,0.005902134,0.2,0
3265,1,3,447324,0,6,2,2,1,0,60,0,2.682352941,0.01557889,0.33,0
3266,5,1,447459,0,10,2,6,0,0,270,0,3.2716049380000003,0.054491799,0.69,0
3267,6,2,447475,0,1,2,3,1,0,30,0,6.042826552,0.193603733,0.825,1
3268,0,3,447481,1,2,0,6,0,0,60,0,2.148148148,0.019833917,0.46333333299999996,1
3269,1,1,447516,0,3,2,4,0,0,120,0,2.269503546,0.021892801,0.7414285709999999,1
3270,2,3,447644,0,9,0,7,0,0,90,1,2.979695431,0.040216869,0.90625,1
3271,3,3,447644,0,9,0,7,0,0,90,1,2.112,0.03616773,0.0,1
3272,1,0,447759,0,8,1,8,1,1,60,1,4.343470483,0.166563722,0.93,1
3273,1,0,447782,1,3,1,4,1,0,60,0,2.381924198,0.056001647,0.8314285709999999,1
3274,3,0,464236,1,3,1,8,2,0,60,0,2.1628498730000003,0.05826642,0.6677777779999999,1
3275,1,1,464525,1,8,0,1,1,0,120,0,2.249027237,0.039599204,0.801666667,1
3276,5,1,464616,1,3,0,2,0,1,90,0,3.232142857,0.012353305,0.513333333,1
3277,3,2,464685,0,0,0,4,0,1,70,0,3.197889182,0.083110288,0.715,1
3278,2,3,464732,0,6,1,6,0,0,150,0,3.333333333,0.017088738,0.4,0
3279,3,3,464748,0,4,1,2,0,1,60,0,2.1875,0.028755747999999998,0.7383333329999999,1
3280,4,3,464780,1,0,0,4,0,0,90,0,4.152,0.035550065,0.586666667,1
3281,5,0,464785,1,4,0,5,0,0,60,0,3.892393321,0.14391599800000002,0.828333333,1
3282,3,1,464924,0,11,0,5,1,0,60,0,2.8191489360000004,0.10905222699999999,0.8625,1
3283,4,3,464957,1,3,0,1,0,0,90,0,3.368794326,0.032530368999999996,0.585,0
3284,3,3,464968,1,9,2,2,0,0,60,0,2.539534884,0.037403061,0.8275,1
3285,2,3,464981,1,6,1,7,1,0,60,0,3.689361702,0.059433121,0.9475,1
3286,5,3,465121,1,10,0,4,0,1,180,0,2.2058823530000002,0.041109052,0.856666667,0
3287,5,2,465175,1,6,2,5,0,2,60,0,4.087719298000001,0.015922037,0.0,1
3288,3,0,465260,1,1,0,6,1,0,120,0,1.844680851,0.059433121,0.7025,1
3289,5,0,465312,0,4,0,1,0,1,120,0,4.388724036,0.20293734100000002,0.76625,1
3290,2,3,465331,1,3,0,8,0,0,220,0,1.8518518519999998,0.013657263999999999,0.7666666670000001,1
3291,4,1,465392,1,1,1,8,1,0,30,0,4.931034483,0.04900144099999999,0.936666667,1
3292,4,3,465406,1,5,0,5,0,0,60,0,4.272108844,0.043030677,0.0,1
3293,3,2,465413,0,7,2,2,1,0,150,0,2.665171898,0.122297715,0.5975,1
3294,5,2,465421,1,11,1,4,0,0,60,0,3.342105263,0.069658912,0.664,1
3295,5,0,465430,1,9,0,1,0,0,60,0,3.2225913619999997,0.066501956,0.893333333,1
3296,3,1,465441,1,11,1,5,0,1,60,0,2.7504132230000002,0.11413080800000001,0.8875,1
3297,3,3,465564,1,9,2,5,1,0,60,0,2.819951338,0.079472926,0.8614285709999999,1
3298,4,1,465564,1,9,2,5,1,0,60,0,4.299657534,0.172259968,0.0,1
3299,6,3,465567,1,3,2,7,0,0,30,0,2.528571429,0.024226202999999998,0.56,0
3300,1,0,465599,0,6,0,2,1,1,60,0,2.562162162,0.032461738999999996,0.838571429,1
3301,4,1,465619,1,10,2,3,0,0,120,0,4.028037383,0.059089973,0.6083333329999999,0
3302,3,1,465629,0,10,2,0,0,0,60,0,2.609427609,0.053119209,0.76,0
3303,3,3,465629,0,10,2,0,0,1,60,0,2.181318681,0.02717727,0.0,1
3304,2,2,465719,1,6,2,0,0,0,210,0,2.2,0.002196143,0.11,0
3305,5,0,465719,1,6,2,0,0,0,75,0,2.0,0.0008921830000000001,0.0,0
3306,6,1,465724,0,1,0,6,1,0,30,0,1.0,0.0,0.0,0
3307,1,1,465730,0,10,0,2,0,2,60,0,2.1818181819999998,0.001578478,0.868,0
3308,2,3,465732,1,11,0,4,0,1,30,0,3.0909090910000003,0.018598586,0.4525,0
3309,4,1,465777,0,3,1,2,0,0,30,0,3.595744681,0.023128131,0.77,1
3310,2,3,465789,1,11,2,9,0,0,60,0,4.179558011,0.207604145,0.705,1
3311,2,2,465843,1,11,0,0,0,0,120,0,3.041420118,0.035206918,0.818333333,0
3312,5,1,465893,1,12,0,0,0,0,60,0,3.6262626260000004,0.147759248,0.90875,1
3313,5,1,465900,1,10,0,1,0,0,60,0,3.476780186,0.077002265,0.0,1
3314,6,3,465952,1,9,2,4,1,0,30,0,2.411111111,0.014823965,0.675,1
3315,1,0,466037,0,11,2,0,0,1,120,0,2.984615385,0.013245488,0.8859999999999999,0
3316,5,3,466120,1,0,2,9,0,1,60,0,3.537634409,0.09024775199999999,0.8533333329999999,0
3317,1,1,466202,0,10,2,3,0,3,60,0,2.18556701,0.014480818000000001,0.7514285709999999,1
3318,5,0,466203,1,3,2,2,0,0,120,0,3.428861789,0.115709286,0.49,1
3319,3,3,466230,0,8,0,0,0,0,60,0,2.225913621,0.045913115,0.905,1
3320,2,2,466289,1,2,2,5,0,0,30,0,6.576011157999999,0.32351931899999997,0.84875,1
3321,5,0,466329,0,7,2,5,0,0,120,0,3.719646799,0.115572027,0.856,0
3322,2,3,466360,1,9,1,2,1,0,30,0,3.261146497,0.035069658999999996,0.955,1
3323,5,1,466425,1,2,1,6,0,0,150,0,2.119341564,0.035275547000000004,0.725,0
